NamaBarang,Harga,terjual,Link,DeskripsiBarang
ASUS VivoBook 15 A516KA-FHD421 - Slate Grey,4599000,23 terjual,https://www.tokopedia.com/asus/asus-vivobook-15-a516ka-fhd421-slate-grey?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook 15 A516KA-FHD421 - Slate Grey [Intel Celeron N4500 / Intel UHD Graphics / 4GB / 256GB / 15.6inch / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Plastic
LCD cover-color : Slate Grey
Top case-material : Plastic

Panel : 15.6-inch ED Backlit 200nits FHD (1920 x 1080) 16:9 aspect ratio Anti-glare display 45% NTSC color gamut
Touch Panel : N/A
Screen-to-body ratio : 83

Processor : Intel Celeron N4500 Processor 1.1 GHz (4M Cache, up to 2.8 GHz, 2 cores)
Intergrated GPU : Intel UHD Graphics
DIMM Memory : 4GB DDR4 SO-DIMM
Storage : 256GB M.2 NVMe PCIe 3.0 SSD + HDD housing for storage expansion

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x M.2 2280 PCIe 3.0x2
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : 720p HD camera
Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.1 (Dual band) 1*1
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in

Audio :
SonicMaster
Built-in speaker
Built-in microphone
Voice control with Cortana support

AC Adapter : 4.0, 33W AC Adapter, Output: 19V DC, 1.75A, 33W, Input: 100-240V AC 50/60Hz universal
Battery : 37WHrs, 2S1P, 2-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 36.02 x 23.49 x 1.99 ~ 1.99 cm
Weight (with Battery) : 1.80 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Ultra 15 OLED M513UA-OLED556 - Hearty Gold,11399000,22 terjual,https://www.tokopedia.com/asus/asus-vivobook-ultra-15-oled-m513ua-oled556-hearty-gold?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Ultra 15 OLED M513UA-OLED556 - Hearty Gold [AMD Ryzen 5 5500U / AMD Radeon Graphics / 8GB / 512GB / 15.6inch / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Hearty Gold
Top case-material : Plastic

Military grade : N/A
Panel : 15.6-inch FHD (1920 x 1080) OLED 16:9 aspect ratio Glossy display 100% DCI-P3 color gamut
Touch Panel : N/A
Screen-to-body ratio : 85

Processor : AMD Ryzen 5 5500U Mobile Processor (6-core/12-thread, 11MB cache, up to 4.0 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD - HDD housing for storage expansion

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : 720p HD camera
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in microphone//harman/kardon (Mainstream)
Voice control with Cortana support

AC Adapter : 4.0, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
Battery : 42WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 35.98 x 23.53 x 1.86 ~ 1.86 cm
Weight (with Battery) : 1.80 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro 16X OLED N7600PC-OLED714 - Cool Silver,19799000,15 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-16x-oled-n7600pc-oled714-cool-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro 16X OLED N7600PC-OLED714 - Cool Silver [Intel Core i7-11370H / NVIDIAGeForceRTX3050 / 16GB / 1TB / 16inch / WIN11 / OHS]

STEP UP TO THE POWER OF 2ND GENERATION RTX WITH GEFORCE RTX 3050 LAPTOP FAMILY


Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Cool Silver
Top case-material : Aluminum
Top case-color : Earl Grey

Military grade : N/A
Panel : 16.0-inch 4K (3840 x 2400) OLED 16:10 aspect ratio Glossy display 100% DCI-P3 color gamut
Touch Panel : N/A
Screen-to-body ratio : 86

Graphics : NVIDIAGeForceRTX3050LaptopGPU
VRAM : 4GB GDDR6
Processor : Intel Core i7-11370H Processor 3.3 GHz (12M Cache, up to 4.8 GHz, 4 cores)
Intergrated GPU : Intel Iris Xe Graphics
On board memory : 16GB DDR4 on board
Storage : 1TB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : Not Available
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 2 Type-C support display / power delivery
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Mainstream)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 96WHrs, 3S2P, 6-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 36.05 x 25.90 x 1.89 ~ 1.89 cm
Weight (with Battery) : 1.95 kg
Included in the Box : Carry bag
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro K3400PA-OLED553 - Cool Silver,12913000,17 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-k3400pa-oled553-cool-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro K3400PA-OLED553 - Cool Silver [Intel Core i5-11300H / Intel Iris Xe Graphics / 8GB / 512GB / 14inch / OLED / WIN11 / OHS]

FREE Logitech POP MOUSE with Emoji dan Logitech H151 Stereo Headset
*Selama persediaan masih ada

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Cool Silver
Top case-material : Plastic
Military grade : N/A
Panel : 14.0-inch 2.8K (2880 x 1800) OLED 16:10 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 84

Processor : Intel Core i5-11300H Processor 3.1 GHz (8M Cache, up to 4.4 GHz, 4 cores)
Intergrated GPU : Intel Iris Xe Graphics
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive: N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 2.0 Type-A
1x Thunderbolt 4 supports display / power delivery//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Mainstream)

AC Adapter : 4.5, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
Battery : 63WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.74 x 22.85 x 1.92 ~ 1.93 cm
Weight (with Battery) : 1.40 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro 14 K3400PA-IPS555 - Cool Silver,11299000,70+ terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-14-k3400pa-ips555-cool-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro 14 K3400PA-IPS555 - Cool Silver [Intel Core i5-11300H / Intel Iris Xe Graphics / 8GB / 512GB / 14inch / WIN11 / OHS]

FREE Logitech POP MOUSE with Emoji dan Logitech H151 Stereo Headset
*Selama persediaan masih ada

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Cool Silver
Top case-material : Plastic

Military grade : N/A
Panel : 14.0-inch LED Backlit 400nits WQXGA (2560 x 1600) 16:10 aspect ratio Anti-glare display IPS-level Panel
Color gamut : N/A
Touch Panel : N/A
Screen-to-body ratio : 84

Processor : Intel Core i5-11300H Processor 3.1 GHz (8M Cache, up to 4.4 GHz, 4 cores)
Intergrated GPU : Intel Iris Xe Graphics
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD

How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 2.0 Type-A
1x Thunderbolt 4 supports display / power delivery//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Mainstream)

AC Adapter : 4.5, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
Battery : 50WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.74 x 22.85 x 1.92 ~ 1.93 cm
Weight (with Battery) : 1.40 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro 14 K3400PA-IPS554 - Quiet Blue,11299000,60+ terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-14-k3400pa-ips554-quiet-blue?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro 14 K3400PA-IPS554 - Quiet Blue [Intel Core i5-11300H / Intel Iris Xe Graphics / 8GB / 512GB / 14inch / WIN11 / OHS]

FREE Logitech POP MOUSE with Emoji dan Logitech H151 Stereo Headset
*Selama persediaan masih ada

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Quiet Blue
Top case-material : Plastic

Military grade : N/A
Panel : 14.0-inch LED Backlit 400nits WQXGA (2560 x 1600) 16:10 aspect ratio Anti-glare display IPS-level Panel
Color gamut : N/A
Touch Panel : N/A
Screen-to-body ratio : 84

Processor : Intel Core i5-11300H Processor 3.1 GHz (8M Cache, up to 4.4 GHz, 4 cores)
Intergrated GPU : Intel Iris Xe Graphics
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD

How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
2x USB 2.0 Type-A
1x Thunderbolt 4 supports display / power delivery//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Mainstream)

AC Adapter : 4.5, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
Battery : 50WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 31.74 x 22.85 x 1.92 ~ 1.93 cm
Weight (with Battery) : 1.40 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Ultra 15 M513UA-OLED756 - Hearty Gold,12408000,40+ terjual,https://www.tokopedia.com/asus/asus-vivobook-ultra-15-m513ua-oled756-hearty-gold?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Ultra 15 M513UA-OLED756 - Hearty Gold [AMD Ryzen 7 5700U / AMD Radeon Graphics / 8GB / 512GB / 15.6inch / FHD / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Hearty Gold
Top case-material : Plastic

Military grade : N/A
Panel : 15.6-inch OLED 400nits FHD (1920 x 1080) 16:9 Glossy display DCI-P3: 100%
Touch Panel : N/A

Processor : AMD Ryzen 7 5700U Mobile Processor (8-core/16-thread, 12MB cache, up to 4.3 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD + HDD housing for storage expansion

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : 720p HD camera
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in microphone//harman/kardon (Mainstream)
Voice control with Cortana support

AC Adapter : 4.0, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
Battery : 42WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 35.98 x 23.53 x 1.86 ~ 1.86 cm
Weight (with Battery) : 1.80 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Ultra 15 M513UA-OLED755 - Transparent Silver,12408000,6 terjual,https://www.tokopedia.com/asus/asus-vivobook-ultra-15-m513ua-oled755-transparent-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Ultra 15 M513UA-OLED755 - Transparent Silver [AMD Ryzen 7 5700U / AMD Radeon Graphics / 8GB / 512GB / 15.6inch / FHD / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Transparent Silver
Top case-material : Plastic

Military grade : N/A
Panel : 15.6-inch OLED 400nits FHD (1920 x 1080) 16:9 Glossy display DCI-P3: 100%
Touch Panel : N/A

Processor : AMD Ryzen 7 5700U Mobile Processor (8-core/16-thread, 12MB cache, up to 4.3 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD + HDD housing for storage expansion

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : 720p HD camera
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in microphone//harman/kardon (Mainstream)
Voice control with Cortana support

AC Adapter : 4.0, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
Battery : 42WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 35.98 x 23.53 x 1.86 ~ 1.86 cm
Weight (with Battery) : 1.80 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Ultra 15 M513UA-OLED754 - Indie Black,12408000,8 terjual,https://www.tokopedia.com/asus/asus-vivobook-ultra-15-m513ua-oled754-indie-black?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Ultra 15 M513UA-OLED754 - Indie Black [AMD Ryzen 7 5700U / AMD Radeon Graphics / 8GB / 512GB / 15.6inch / FHD / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Indie Black
Top case-material : Plastic

Military grade : N/A
Panel : 15.6-inch OLED 400nits FHD (1920 x 1080) 16:9 Glossy display DCI-P3: 100%
Touch Panel : N/A

Processor : AMD Ryzen 7 5700U Mobile Processor (8-core/16-thread, 12MB cache, up to 4.3 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD + HDD housing for storage expansion

How to upgrade memory : Upgradable - Need to remove bottom/top case
Expansion Slot(includes used) :
1x DDR4 SO-DIMM slot
1x STD 2.5 SATA HDD

Optical Drive : N/A
Front-facing camera : 720p HD camera
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard with Num-key
NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in microphone//harman/kardon (Mainstream)
Voice control with Cortana support

AC Adapter : 4.0, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100~240V AC 50/60Hz universal
Battery : 42WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 35.98 x 23.53 x 1.86 ~ 1.86 cm
Weight (with Battery) : 1.80 kg

Included in the Box : Backpack
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook Pro 16 M7600QE-OLED914 - Cool Silver,16999000,22 terjual,https://www.tokopedia.com/asus/asus-vivobook-pro-16-m7600qe-oled914-cool-silver?extParam=src%3Dshop%26whid%3D2383689,"ASUS VivoBook Pro 16 M7600QE-OLED914 - Cool Silver [AMD Ryzen 9 5900HX / NVIDIAGeForceRTX3050Ti / 16GB / 1TB / 16inch / WIN11 / OHS]

STEP UP TO THE POWER OF 2ND GENERATION RTX WITH GEFORCE RTX 3050 LAPTOP FAMILY

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Aluminum
LCD cover-color : Meteor White
Top case-material : Aluminum
Top case-color : Cool Silver

Military grade : N/A
Panel : 16.0-inch 4K (3840 x 2400) OLED 16:10 aspect ratio Glossy display 100% DCI-P3 color gamut PANTONEValidated
Touch Panel : N/A
Screen-to-body ratio : 86

Graphics : NVIDIAGeForceRTX3050TiLaptopGPU
VRAM : 4GB GDDR6
Processor : AMD Ryzen 9 5900HX Mobile Processor (8-core/16-thread, 20MB cache, up to 4.6 GHz max boost)
Intergrated GPU : AMD Radeon Graphics
On board memory : 16GB DDR4 on board
Storage : 1TB M.2 NVMe PCIe 3.0 SSD

How to upgrade memory : N/A
Expansion Slot(includes used) : 1x M.2 2280 PCIe 3.0x4

Optical Drive : N/A
Front-facing camera : 720p HD camera//Withprivacyshutter
Wireless : Wi-Fi 6(802.11ax)+Bluetooth 5.0 (Dual band) 2*2

NumberPad : N/A
ScreenPad : N/A
FingerPrint : FingerPrint
Keyboard type : Backlit Chiclet Keyboard

I/O ports :
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//Micro SD card reader

Audio :
Built-in speaker
Built-in array microphone//harman/kardon (Mainstream)
Voice control with Cortana and Alexa voice-recognition support

AC Adapter : 4.5, 120W AC Adapter, Output: 20V DC, 6A, 120W, Input: 100~240V AC 50/60Hz universal
Battery : 96WHrs, 3S2P, 6-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 36.05 x 25.90 x 1.89 ~ 1.89 cm
Weight (with Battery) : 1.95 kg

Included in the Box : Carry bag
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
ASUS VivoBook E410KAO-VIPS652 - Dreamy White,6499000,2 terjual,https://www.tokopedia.com/asus/asus-vivobook-e410kao-vips652-dreamy-white?extParam=whid%3D2383689%26src%3Dshop,"ASUS VivoBook E410KAO-VIPS652 - Dreamy White [Intel Pentium Silver N6000 / Intel HD Graphics / 8GB / 512GB / 14inch / FHD / WIN11 / OHS]

Operating System : Windows 11 Home - ASUS recommends Windows 11 Pro for business
Office : Office Home and Student 2021 included
LCD cover-material : Plastic
LCD cover-color : Dreamy White

Military grade : N/A
Panel : 14.0-inch LED Backlit 250nits FHD (1920 x 1080) 16:9 aspect ratio Anti-glare display 45% NTSC color gamut IPS-level Panel
Touch Panel : N/A
Screen-to-body ratio : 78

Processor : Intel Pentium Silver N6000 Processor 1.1 GHz (4M Cache, up to 3.3 GHz, 4 cores)
Intergrated GPU : Intel HD Graphics
On board memory : 8GB DDR4 on board
Storage : 512GB M.2 NVMe PCIe 3.0 SSD
How to upgrade memory : N/A
Expansion Slot(includes used) : N/A

Front-facing camera : VGA camera
Wireless : Wi-Fi 5(802.11ac)+Bluetooth 4.2 (Dual band) 2*2
Keyboard type : Backlit Chiclet Keyboard
NumberPad : SupportNumberPad
ScreenPad : N/A
FingerPrint : N/A

I/O ports :
1x USB 2.0 Type-A
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C//1x HDMI 1.4
1x 3.5mm Combo Audio Jack//N/A

Audio :
Audio by ICEpower
Built-in speaker
Built-in microphone//N/A
Voice control with Cortana support

AC Adapter : 4.0, 33W AC Adapter, Output: 19V DC, 1.75A, 33W, Input: 100-240V AC 50/60Hz universal
Battery : 42WHrs, 3S1P, 3-cell Li-ion
Replaceable Battery : No
Dimension (WxHxD) : 32.50 x 21.70 x 1.80 ~ 1.84 cm
Weight (with Battery) : 1.30 kg

Included in the Box : Carry bag
Garansi Resmi ASUS Indonesia dan tambahan 1 Tahun dari Service Center Datascrip"
